BillNo_Automatic,Agr_Uni_Code,agr_name,agr_code,agr_no,Item_code,item_Short_name,itemname,Item_group_code,item_group_name,Bill_Date,challanno,issue_qty,recv_qty,irflag,billfr,billto,rate,broken_amt,frshop,froffice,brok_qty,brok_rate,miss_flag,cutcode,cutamt,cartcode,cartamt,narr,prnnarr,b1_rate,b1_qty,b1_amt,b1_narr,b2_rate,b2_qty,b2_amt,b2_narr,b3_rate,b3_qty,b3_amt,b3_narr,misc1,misc2,misc3,misc4,misc5,misc6,SNO,Contact_Prs_Ph,Transporter_Name,Gr_No,VehicleNo,Driver_Name,DL_No,Permit_no,Contact_Prs_Ph_No,Apx_weight,Apx_value,bill_Enter_Date,Trip_No,b4_rate,b4_qty,b4_amt,b4_narr,b5_rate,b5_qty,b5_amt,b5_narr,b6_rate,b6_qty,b6_amt,b6_narr,b7_rate,b7_qty,b7_amt,b7_narr,b8_rate,b8_qty,b8_amt,b8_narr,b9_rate,b9_qty,b9_amt,b9_narr,b10_rate,b10_qty,b10_amt,b10_narr,Bill_Amt,rec_type,Tnx_type,UNIT_NAME,ItemType,Tax_Code,Tax_Name,Tax_Per,Tax_Amt,Dis_Per,Dis_Amt,Gross_Amt,Tot_Qty,B_Add_Off_Site,B_HSN_Code,B_GST_Type,B_State_Code,B_Tax_YN,B_IGST_Per,B_IGST_Amt,B_SGST_Per,B_SGST_Amt,B_CGST_Per,B_CGST_Amt,B_Reverse_Charge,B_Electronic_Ref_No,B_REF_2,Weight_Per_pcs,Tot_Weight_of_pcs,Manual_BillNo,ORDNO,ORD_DATE,Trx_CODE,Trx_Name,PKG,C_FORM,NET_AMT,tot_amt,Transporter_Code,Fraight,remark,site_add,TODO,AMT_IN_WOR,DUEDATE,ROUNDOFF,station_Name,Qty_Kg,Tot_Kg
172,295,JOP INTERNATIONAL LIMITED,JOP,OH,61,sHORT NAME,STEEL PLATE 3 X 1.5,19,STEEL PLATES,19/05/2023,36,0,2,R,,,10,,0,2,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,9,,,,,,,,,,,01-Dec-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,295,JOP INTERNATIONAL LIMITED,JOP,OH,62,sHORT NAME,STEEL PLATE 3 X 2,19,STEEL PLATES,19/05/2023,36,0,142,R,,,10,,0,142,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,01-Dec-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,295,JOP INTERNATIONAL LIMITED,JOP,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,19/05/2023,36,0,5,R,,,10,,0,5,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Dec-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,306,5 NO JHAJJAR,JHAJJAR,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,11/06/2023,37,100,0,I,,,140,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,306,5 NO JHAJJAR,JHAJJAR,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,11/06/2023,37,200,0,I,,,70,,0,200,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
57,289,24 NO. SEC. 16 SATISH JI,24-16,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,19/05/2023,37,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,04-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,289,24 NO. SEC. 16 SATISH JI,24-16,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,19/05/2023,37,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,04-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,306,5 NO JHAJJAR,JHAJJAR,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,11/06/2023,37,400,0,I,,,10,,0,400,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,306,5 NO JHAJJAR,JHAJJAR,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,11/06/2023,37,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
39,289,24 NO. SEC. 16 SATISH JI,24-16,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,20/05/2023,38,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,289,24 NO. SEC. 16 SATISH JI,24-16,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,20/05/2023,38,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,306,5 NO JHAJJAR,JHAJJAR,OH,62,sHORT NAME,STEEL PLATE 3 X 2,19,STEEL PLATES,11/06/2023,38,400,0,I,,,10,,0,400,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,30,sHORT NAME,INNER 4.0 MTR PROP,12,PROPS,20/05/2023,39,0,25,R,,,0,,0,25,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,20/05/2023,39,0,26,R,,,0,,0,26,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,2,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,306,5 NO JHAJJAR,JHAJJAR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,19/06/2023,39,1400,0,I,,,10,,0,1400,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,20/05/2023,39,0,416,R,,,10,,0,416,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,306,5 NO JHAJJAR,JHAJJAR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,19/06/2023,39,200,0,I,,,0,,0,200,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,20/05/2023,39,0,9,R,,,0,,0,9,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,20/05/2023,39,0,147,R,,,10,,0,147,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,306,5 NO JHAJJAR,JHAJJAR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,19/06/2023,39,85,0,I,,,10,,0,85,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,60,sHORT NAME,STEEL PLATE3 X 1,19,STEEL PLATES,20/05/2023,39,0,25,R,,,10,,0,25,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,15,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,61,sHORT NAME,STEEL PLATE3 X 1.5,19,STEEL PLATES,20/05/2023,39,0,36,R,,,10,,0,36,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,16,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,64,sHORT NAME,STEEL PLATES 3 X 2,19,STEEL PLATES,20/05/2023,39,0,50,R,,,0,,0,50,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,17,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,14/04/2023,4,0,159,R,,,0,,0,159,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,14/04/2023,4,0,3,R,,,10,,0,3,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,2,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,11/04/2023,4,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,01-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
5,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,14/04/2023,4,0,47,R,,,250,,0,47,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,266,SUPERIOR GLASS,SUPERIOR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,11/04/2023,4,160,0,I,,,250,,0,160,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,01-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
5,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,13,sHORT NAME,LEDGER 2.0 METER,5,LEDGER,14/04/2023,4,0,61,R,,,0,,0,61,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,11/04/2023,4,80,0,I,,,0,,0,80,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,01-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
5,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,14/04/2023,4,0,66,R,,,10,,0,66,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,5,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,11/04/2023,4,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,01-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,22/06/2023,40,150,0,I,,,140,,0,150,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
41,280,AGGARSAIN TRUST BHIWANI,AGGARSAIN,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,21/05/2023,40,0,158,R,,,140,,0,158,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,280,AGGARSAIN TRUST BHIWANI,AGGARSAIN,OH,14,sHORT NAME,LEDGER 0.9 METER,5,LEDGER,21/05/2023,40,0,460,R,,,0,,0,460,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,22/06/2023,40,200,0,I,,,0,,0,200,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,22/06/2023,40,200,0,I,,,10,,0,200,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
41,280,AGGARSAIN TRUST BHIWANI,AGGARSAIN,OH,33,sHORT NAME,MS PROPS 2MX3M,12,PROPS,21/05/2023,40,0,130,R,,,0,,0,130,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,22/06/2023,40,500,0,I,,,0,,0,500,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,22/06/2023,40,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,22/06/2023,40,110,0,I,,,10,,0,110,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
41,280,AGGARSAIN TRUST BHIWANI,AGGARSAIN,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,21/05/2023,40,0,218,R,,,10,,0,218,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,22/06/2023,40,50,0,I,,,10,,0,50,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,0,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
41,280,AGGARSAIN TRUST BHIWANI,AGGARSAIN,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,21/05/2023,40,0,155,R,,,10,,0,155,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,15,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,22/06/2023,41,105,0,I,,,0,,0,105,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
44,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,22/06/2023,41,161,0,I,,,250,,0,161,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
42,289,24 NO. SEC. 16 SATISH JI,24-16,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,21/05/2023,41,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,289,24 NO. SEC. 16 SATISH JI,24-16,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,21/05/2023,41,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,22/06/2023,41,50,0,I,,,0,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
